,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-03-28,157.32,157.54,155.45,155.55,158.02,150.73,154.375,1.3985714285714275,156.1448265000637,156.1784506820249,155.90883346241083,0.156278496745756,-0.059779509011682504,0.2160580057574385,57.77178796046729,158.65627550399142,151.75472449600858,0.044467180660368644,0.47800529681545356,33.61707099418554,24.055158324821306,19.458631256384237
2007-03-29,155.53,157.46,155.33,157.37,158.02,150.73,154.375,1.4514285714285708,156.2615096905338,156.22517810625922,155.92337243293412,0.2305687442815838,-0.001709858353029242,0.23227860263461306,59.517657192075845,158.90473201266178,151.74126798733823,0.04611978924771958,1.111539450012855,31.285171077763202,18.700787401574868,19.340551181102402
2007-03-30,157.36,157.57,156.63,157.33,158.02,150.73,154.375,1.4114285714285708,156.36327067238773,156.26850445503337,155.9373687271338,0.28295490694605974,0.05522309470678856,0.2277318122392712,59.13793103448281,159.12454016760068,151.84545983239929,0.04681532196161302,1.2289280658859925,29.27364503166732,17.20647773279356,19.88866396761138
2007-04-02,157.19,157.6,156.93,157.51,158.02,150.73,154.375,1.3221428571428544,156.4724829893032,156.31719055483597,155.95301679950063,0.3351326137977537,0.1112049985249816,0.2239276152727721,70.32967032967044,158.9349703237591,152.6660296762409,0.04023697387054732,0.7483689394908399,26.09193709613931,18.530524041058964,16.63965424095094
2007-04-03,157.53,158.85,157.34,158.57,158.85,152.21,155.53,1.2714285714285682,156.67224651413144,156.40553602327378,155.97905643333644,0.45675181302573264,0.18031436142513182,0.27643745160060085,69.38144329896916,159.16607293274754,152.9849270672524,0.039603562798101725,1.5367868348594493,24.135656829981865,26.29213483146078,13.426966292134948
2007-04-04,158.57,159.03,158.16,158.7,159.03,152.21,155.62,1.250714285714283,156.86536589373796,156.49551500275325,156.00613049867638,0.5572027319305448,0.25569203552621445,0.30151069640433037,67.00000000000011,159.277141866188,153.457858133812,0.037215429883933636,0.9028484231943024,22.372609496089904,22.387207310108646,13.64934323243872
2007-04-05,158.63,159.49,158.42,159.42,159.49,152.66,156.075,1.2821428571428564,157.10866438004862,156.6102006889198,156.04009934943582,0.6869896030733003,0.34195154903563163,0.34503805403766863,71.0526315789475,159.60237376166376,153.69262623833626,0.03772640816691933,1.2383311106877404,21.13030421439883,24.23398328690822,13.314763231197862
2007-04-06,159.44,159.7,159.25,159.55,159.7,152.66,156.18,1.184285714285713,157.3411725343297,156.72548693641315,156.07502373401854,0.791215902651544,0.4318044197588141,0.35941148289272984,68.42709529276708,160.00326730869347,153.7307326913065,0.03998632355681535,1.7343620480775312,21.16254566122007,23.160434258142384,14.414957780458487
2007-04-09,159.51,159.61,159.23,159.34,159.7,152.66,156.18,1.1150000000000009,157.53153705486972,156.82801686047537,156.1075110600482,0.8471058421769158,0.5148647042424345,0.3322411379344813,68.11428571428593,160.2931454528575,153.8538545471425,0.04099539964230111,1.2003810733566267,21.11252824328859,22.357463164638094,15.43882126841783
2007-04-10,159.34,160.11,159.03,159.99,160.11,152.66,156.385,1.0900000000000034,157.76567638297738,156.95201619928025,156.14614279079402,0.9330924803557537,0.5985102594650984,0.33458222089065526,66.34499396863708,160.3886087956408,154.41339120435921,0.03796175114060007,1.7230417090539296,22.156774930032167,22.47706422018346,15.792922673656735
