,open,high,low,close,dc_high,dc_low,dc_mid,atr,ema20,ema50,ema200,macd,macd_signal,macd_hist,rsi,bb_upper,bb_lower,bb_width,roc10,adx,plus_di,minus_di
2007-03-06,1.921,1.9321,1.9184,1.9313,1.9733,1.9184,1.94585,0.01246428571428569,1.9519545492327037,1.9568213401275254,1.9588465188522044,-0.0056158212350909675,-0.002678494241560742,-0.0029373269935302256,31.652989449003613,1.9763718519117541,1.9294881480882455,0.024006853201860075,-1.212276214833763,23.40765074334383,7.736389684813935,32.550143266475814
2007-03-07,1.9315,1.9358,1.9261,1.9327,1.9728,1.9184,1.9456000000000002,0.011964285714285696,1.950120782639113,1.9558754052205636,1.958586354485516,-0.006425065183284007,-0.003427808429905395,-0.0029972567533786115,37.816245006657866,1.9746345137273902,1.92745548627261,0.024181414295815874,-1.0900716479017358,26.82636176704914,8.000000000000192,33.91044776119419
2007-03-08,1.9323,1.9352,1.9272,1.9282,1.9677,1.9184,1.94305,0.01199999999999998,1.9480330890544355,1.9547900952119142,1.9582840026995905,-0.0073448424625430775,-0.004211215236432932,-0.0031336272261101453,36.17834394904464,1.9749012695132704,1.92413873048673,0.026038480767850796,-1.4464605162279542,29.812589771563108,7.976190476190668,31.07142857142864
2007-03-09,1.928,1.934,1.9268,1.9319,1.9677,1.9184,1.94305,0.011599999999999975,1.9464966043825844,1.9538924444192902,1.9580214753095448,-0.007686607083472019,-0.00490629360584075,-0.002780313477631269,37.99504950495051,1.975243842000833,1.9220861579991664,0.027279026411243877,-1.5943357783211098,31.6794096314625,8.251231527093799,30.48029556650259
2007-03-12,1.9342,1.9432,1.9251,1.9324,1.9677,1.9184,1.94305,0.012192857142857116,1.9451540706318622,1.9530496034616711,1.9577665352567137,-0.007826888685812605,-0.005490412621835122,-0.0023364760639774836,35.43814432989686,1.9754680077196025,1.920351992280397,0.028294949684125763,-1.57889375572986,33.262538322180546,12.360867018160743,28.99824253075583
2007-03-13,1.9324,1.9353,1.9272,1.9288,1.9677,1.9184,1.94305,0.01203571428571426,1.9435965400954944,1.952098638620037,1.9574783110253038,-0.008134780098634442,-0.006019286117194986,-0.002115493981439456,34.28927680798013,1.975865786612959,1.9181542133870408,0.02964112830746536,-1.6971612048315543,34.43240907622353,11.691394658753895,29.37685459940665
2007-03-14,1.9289,1.9373,1.9212,1.9361,1.9677,1.9184,1.94305,0.012199999999999973,1.9428825838959236,1.9514712410270945,1.9572655915126143,-0.007700965335476262,-0.006355621960851242,-0.00134534337462502,38.000000000000014,1.9739543268774702,1.9174156731225296,0.029058482619201263,-1.4055100066201587,35.48063765977784,11.53395784543344,31.030444964871222
2007-03-15,1.9359,1.9392,1.9308,1.9373,1.9672,1.9184,1.9428,0.01198571428571425,1.942350909239169,1.9509155060848555,1.9570669289104987,-0.0071775951895776124,-0.006520016606596516,-0.0006575785829810964,33.71069182389934,1.9733907323648143,1.9166092676351854,0.02919355513091464,-1.0774101307189476,38.45001194901931,9.833134684147932,31.585220500596
2007-03-16,1.9372,1.9503,1.9356,1.9423,1.9672,1.9184,1.9428,0.012664285714285684,1.9423460607402006,1.9505776431011357,1.956919994294474,-0.006286890999035011,-0.006473391485084215,0.0001865004860492044,37.48517200474486,1.9729379392648994,1.9163020607351007,0.029124393727205662,-0.056601831841107675,39.47343046465546,15.059221658206562,29.892836999436025
2007-03-19,1.9415,1.9472,1.9384,1.9441,1.9672,1.9184,1.9428,0.01272142857142855,1.942513102574467,1.9503236178814833,1.9567924321621908,-0.005373810610444174,-0.006253475310156208,0.0008796646997120336,39.38679245283015,1.9724028985152933,1.9161171014847065,0.028949727418445467,1.2341178921058127,40.07889575460558,14.991577765300512,28.86019090398651
2007-03-20,1.9434,1.9623,1.9432,1.9612,1.9672,1.9184,1.9428,0.01318571428571426,1.9442928070911845,1.9507501426704448,1.956836288558587,-0.003233091666557497,-0.005649398581436466,0.0024163069148789686,48.75373878364908,1.9733406063452559,1.915799393654744,0.0295907129547982,1.5481799823952702,39.160288076899086,22.643553629469196,23.835319609967446
2007-03-21,1.9611,1.969,1.9555,1.9676,1.969,1.9184,1.9437000000000002,0.013492857142857115,1.946512539749167,1.951410921389251,1.9569433901649693,-0.0010085045547767457,-0.004721219776104522,0.0037127152213277765,54.53648915187383,1.9755607068107695,1.9149392931892308,0.031163816281474674,1.8057639571583683,39.36243644291342,25.25145579671793,23.292747485441982
2007-03-22,1.9677,1.9726,1.9611,1.9647,1.9726,1.9184,1.9455,0.013085714285714256,1.9482446788206749,1.9519320617269276,1.957020570362333,0.0005145594735962433,-0.003674063926164369,0.0041886233997606125,61.92609182530789,1.9768213390699372,1.9144986609300632,0.032031638693232126,1.8929571621201013,39.91302167285146,28.002183406113545,15.938864628820937
2007-03-23,1.9646,1.9689,1.9587,1.9615,1.9726,1.9184,1.9455,0.011935714285714256,1.949507090361563,1.9523072749925383,1.9570651418015137,0.001446708675613806,-0.0026499094058087345,0.00409661808142254,79.56834532374099,1.9765435664063284,1.914606433593672,0.03183487288470315,1.5321704021947324,42.21151373312269,30.70017953321366,5.266307600239342
2007-03-26,1.9612,1.9721,1.9571,1.9692,1.9726,1.9184,1.9455,0.012028571428571404,1.9513826055652237,1.9529697347967525,1.9571858866592102,0.002774783307671669,-0.0015649708631126538,0.004339754170784323,78.5822021116139,1.977634649535035,1.914095350464965,0.03265349809471369,1.9043676257503694,42.96885090851929,32.36342042755337,5.225653206650794
2007-03-27,1.9692,1.9704,1.962,1.9656,1.9726,1.9184,1.9455,0.011935714285714256,1.9527366431304405,1.953465039314527,1.9572696091800141,0.0034964966711623635,-0.0005526773562576503,0.004049174027420014,74.01459854014593,1.9782220741211136,1.9138579258788864,0.03307442202741323,1.9079220240564077,43.58645353954479,30.400957510472686,5.266307600239342
2007-03-28,1.9666,1.968,1.96,1.9614,1.9726,1.9184,1.9455,0.011935714285714256,1.9535617247370651,1.9537762142433692,1.9573107075961336,0.003687052763114762,0.00029526866761683216,0.00339178409549793,74.34017595307932,1.9778568270530728,1.9139931729469266,0.0328191755109504,1.3067506843654764,43.999933787519865,30.400957510472686,6.463195691202841
2007-03-29,1.9613,1.9658,1.9613,1.9617,1.9726,1.9184,1.9455,0.01174285714285712,1.9543367985716305,1.9540869509397076,1.957354382147416,0.0038182627751788267,0.000999867489129231,0.002818395286049596,72.99382716049396,1.9783259002225453,1.9138540997774545,0.033128889437328606,1.2594848500490308,44.61567557973229,30.900243309002335,6.326034063260333
2007-03-30,1.9618,1.9716,1.9546,1.9677,1.9726,1.9184,1.9455,0.011664285714285698,1.9556094844219514,1.9546207960008957,1.9574573236185862,0.004356182154714006,0.001671130422246186,0.00268505173246782,75.10668563300158,1.9809164313261047,1.9136935686738945,0.0345209726530822,1.3077279513978413,44.723605591721444,25.47458665033662,10.471524800979877
2007-04-02,1.969,1.98,1.9662,1.9777,1.98,1.9184,1.9492,0.012071428571428558,1.9577133430484321,1.9555258628243901,1.9576587432840729,0.005525706658284779,0.0024420456694539045,0.0030836609888308746,81.87744458930896,1.9838934012144933,1.9164465987855066,0.0345850886994399,1.7283061570906977,45.14987078866796,29.585798816567845,10.118343195266352
2007-04-03,1.9777,1.9821,1.973,1.974,1.9821,1.9212,1.9516499999999999,0.01157142857142855,1.9592644532342958,1.9562503387920611,1.9578213428533857,0.006083873073808643,0.0031704111503248525,0.0029134619234837907,75.92339261285908,1.9864028452784277,1.9182071547215727,0.03493085893692585,0.6526616357332315,46.511923714934845,32.1604938271603,6.851851851851933
2007-04-04,1.9742,1.9774,1.9717,1.9761,1.9821,1.9212,1.9516499999999999,0.011378571428571413,1.9608678386405534,1.957028756878647,1.9580032200389244,0.006619372424161218,0.003860203405092126,0.0027591690190690923,76.21621621621615,1.9888424187812268,1.9201075812187731,0.03516792875961764,0.43199837365317517,47.073738069931885,31.512868801004174,7.78405524168249
2007-04-05,1.9761,1.977,1.9669,1.9707,1.9821,1.9212,1.9516499999999999,0.011049999999999989,1.9618042349605007,1.9575648840598767,1.9581295561579402,0.006532719522880148,0.004394706628649731,0.002138012894230417,69.08602150537627,1.9893442401523982,1.9238557598476025,0.03347055111151778,0.30539013589860886,47.49516745320975,25.274725274725103,11.118293471234727
2007-04-06,1.9706,1.972,1.9636,1.9653,1.9821,1.9212,1.9516499999999999,0.011021428571428547,1.9621371649642625,1.9578682219398815,1.9582009038578612,0.00595961289625957,0.004707687882171699,0.0012519250140878707,63.58974358974364,1.9890585898208721,1.9274814101791282,0.03144468313447273,0.1937292888095854,47.465305548406896,25.34024627349305,13.285806869734431
2007-04-09,1.9654,1.9656,1.9591,1.9625,1.9821,1.9212,1.9516499999999999,0.01012142857142855,1.9621717206819518,1.9580498602951804,1.9582436809339023,0.005219320093109436,0.0048100143243592465,0.0004093057687501898,51.02040816326519,1.9880817315780466,1.9314682684219535,0.028887736171801893,-0.34023969124518105,47.427927960008965,16.93719124911775,17.642907551164562
2007-04-10,1.9625,1.9751,1.9613,1.9727,1.9821,1.9212,1.9516499999999999,0.01014285714285712,1.9631744139503373,1.9586243755777224,1.9583875249047094,0.00539351439157465,0.004926714337802327,0.0004668000537723224,53.77777777777768,1.9867523451589824,1.9371876548410172,0.025262715697979676,0.3612128612128451,47.38792846526566,18.873239436619556,17.60563380281703
2007-04-11,1.9728,1.9815,1.9709,1.9749,1.9821,1.9308,1.95645,0.010078571428571412,1.9642911364312576,1.9592626353589881,1.9585518281394885,0.005644025430069366,0.005070176556255735,0.0005738488738136309,57.63473053892229,1.9861050112934369,1.9417149887065637,0.02260288026787031,0.6882838788620393,46.02874934211134,20.978029766123242,17.71793054571238
2007-04-12,1.9749,1.981,1.9725,1.9793,1.9821,1.9356,1.95885,0.009957142857142855,1.9657205520092331,1.960048414364518,1.9587582776107375,0.006126972535100084,0.005281535752024605,0.0008454367830754783,63.088235294117624,1.985370828603407,1.946649171396593,0.01969555455303589,0.8971810164653204,41.93549844755222,21.233859397417397,16.212338593974305
2007-04-13,1.979,1.9886,1.9782,1.9861,1.9886,1.9384,1.9634999999999998,0.00962857142857143,1.9676614518178777,1.9610700451737526,1.9590303345499342,0.006977976990208301,0.005620823999661345,0.0013571529905469564,62.59314456035758,1.9861239328391127,1.9502760671608872,0.018213527933251452,0.9351018956141655,38.2173163176339,25.222551928783236,16.765578635014965
2007-04-16,1.9861,1.9938,1.9854,1.9896,1.9938,1.9432,1.9685000000000001,0.00962857142857143,1.9697508373590322,1.9621888669316447,1.9593345103255568,0.007844399546316438,0.006065539108992364,0.0017788604373240747,67.910447761194,1.9870162244184981,1.9539337755815018,0.016789073110288783,0.60170905597412,35.102390800936014,29.08011869436194,16.765578635014965
2007-04-17,1.9894,2.0074,1.9879,2.0067,2.0074,1.9546,1.9809999999999999,0.010450000000000006,1.9732698052296005,1.9639344015617763,1.9598058087302777,0.00979792833476223,0.006812016954146337,0.002985911380615892,78.3479349186482,1.995332573626115,1.9501674263738855,0.022894511343165336,1.656534954407296,33.59768686337879,36.09022556390972,14.080656185919455
2007-04-18,2.007,2.013,2.0014,2.0085,2.013,1.9546,1.9838,0.010957142857142872,1.9766250618744003,1.9656820720887656,1.9602903280463944,0.011360403273461772,0.007721694218009425,0.003638709055452347,78.74692874692873,2.002287657392952,1.9473023426070477,0.027843555804984467,1.6395931379991069,32.30018896126433,38.07040417209889,13.428943937418609
2007-04-19,2.0083,2.0095,1.9985,2.0032,2.013,1.9546,1.9838,0.010528571428571443,1.9791560083625528,1.9671533633794023,1.9607172899563805,0.012032309242260952,0.008583817222859731,0.003448492019401221,71.995043370508,2.00653024903231,1.9469097509676898,0.03016132687716026,1.6491601968843694,33.27029609505994,39.62008141112599,11.397557666214317
2007-04-20,2.0032,2.0069,1.9991,2.0021,2.013,1.9546,1.9838,0.010099999999999998,1.981341150423262,1.968523819717465,1.9611290582155212,0.01233386167659356,0.009333826113606497,0.003000035562987063,66.99164345403887,2.0097038535990515,1.947796146400949,0.031286270220140217,1.8724876609168994,33.318103397211054,35.360678925035245,11.881188118811831
2007-04-23,2.0042,2.006,1.9976,2.0007,2.013,1.9546,1.9838,0.010049999999999988,1.9831848503829514,1.969785630708937,1.9615227989297948,0.01231788296643721,0.00993063748417264,0.00238724548226457,69.20863309352521,2.0124174896936458,1.9482325103063545,0.0324113362136474,1.9464968152866469,31.878072912570865,34.04406538734889,13.006396588486144
